id,starting_street,end_street,total_distance,total_travel_time,number_of_steps,street_for_each_step,distance_per_step,travel_time_per_step,step_maneuvers,step_direction,step_location_list
id1997807,West 44th Street,6th Avenue,2008.6,209.2,5,West 44th Street|Madison Avenue|East 57th Street|6th Avenue|6th Avenue,452.6|1040.6|466.1|49.3|0,74.7|99.4|31.9|3.2|0,depart|turn|turn|turn|arrive,none|left|left|right|arrive,"-73.983024,40.756081|-73.978332,40.7541|-73.97236,40.762289|-73.977196,40.764324|-73.976912,40.764712"
id1440249,Lexington Avenue,East 96th Street,887.7,100.8,5,Lexington Avenue|East 87th Street|Park Avenue|East 96th Street|East 96th Street,10.5|142.3|723.9|11.1|0,4.8|24.5|70.8|0.7|0,depart|turn|turn|turn|arrive,right|right|right|left|arrive,"-73.955031,40.780256|-73.955092,40.780174|-73.956568,40.780797|-73.952412,40.786494|-73.952527,40.786542"
id3251647,East 9th Street,Elizabeth Street,1645.5,228.9,7,East 9th Street|2nd Avenue|Chrystie Street|Delancey Street|Kenmare Street|Elizabeth Street|Elizabeth Street,213.8|687.7|437.7|102.6|90.6|113|0,31.4|95|59|13.4|15.6|14.5|0,depart|turn|new name|turn|turn|turn|arrive,left|left|straight|right|slight right|right|arrive,"-73.985023,40.728256|-73.987239,40.729192|-73.991006,40.723738|-73.992837,40.720056|-73.993982,40.720305|-73.994969,40.720627|-73.994591,40.721602"
id3937220,8th Avenue,2nd Avenue,3504.4,383.1,6,8th Avenue|West 36th Street|3rd Avenue|East 40th Street|2nd Avenue|2nd Avenue,1441.5|1482.9|313.8|212.9|53.2|0,195.6|120.4|27.5|36.8|2.8|0,depart|turn|turn|turn|turn|arrive,left|right|left|right|right|arrive,"-74.000792,40.742132|-73.992525,40.753478|-73.977146,40.746996|-73.97535,40.749468|-73.973144,40.748534|-73.973449,40.748115"
id1548021,East 27th Street,West 14th Street,1211.7,173.2,4,East 27th Street|5th Avenue|West 14th Street|West 14th Street,26.9|1024.7|160.1|0,10.5|144.7|18|0,depart|turn|turn|arrive,left|left|right|arrive,"-73.987467,40.743949|-73.987745,40.744067|-73.993618,40.736|-73.995277,40.736701"
id0801674,Washington Street,Washington Street,648.2,98.0,6,Washington Street|Bank Street|Greenwich Street|Jane Street|Washington Street|Washington Street,129.1|145.9|190.8|141.9|40.5|0,23.1|18.8|30.8|20.8|4.5|0,depart|turn|turn|turn|turn|arrive,right|left|left|left|left|arrive,"-74.008223,40.737346|-74.008322,40.736188|-74.006621,40.736432|-74.00647,40.738139|-74.008154,40.738142|-74.008186,40.737779"
id3411615,Park Avenue,West 62nd Street,1867.0,160.7,7,Park Avenue|East 57th Street|6th Avenue|Central Park South|Central Park West|West 62nd Street|West 62nd Street,94.1|610.5|170.9|513.5|232|246.1|0,12.3|41.9|20.5|38.2|27.7|20.1|0,depart|turn|turn|turn|rotary|turn|arrive,none|right|right|left|slight right|left|arrive,"-73.970318,40.762406|-73.970857,40.761665|-73.977196,40.764324|-73.976221,40.765671|-73.981407,40.768031|-73.980576,40.769911|-73.983137,40.770976"
id3502960,West 86th Street,West 66th Street,2293.9,196.2,4,West 86th Street|Central Park West|West 66th Street|West 66th Street,608.8|1636.6|48.5|0,47.9|145.2|3.1|0,depart|turn|turn|arrive,left|right|right|arrive,"-73.975667,40.787963|-73.969349,40.785303|-73.978728,40.772417|-73.979233,40.772627"
id3288935,5th Avenue,West 72nd Street,3105.2,292.8,6,5th Avenue|86th Street Transverse Road|West 86th Street|Columbus Avenue|West 72nd Street|West 72nd Street,680.4|907.6|272.1|1154.2|91|0,64.4|103.6|25.1|93.7|6|0,depart|turn|new name|turn|turn|arrive,left|right|straight|left|right|arrive,"-73.957009,40.786209|-73.960919,40.780856|-73.969349,40.785303|-73.972176,40.786487|-73.978801,40.777403|-73.979747,40.777798"
id3962508,5th Avenue,Central Park West,2861.1,263.4,4,5th Avenue|65th Street Transverse|Central Park West|Central Park West,1708.1|888.3|264.7|0,174.1|65.9|23.4|0,depart|turn|turn|arrive,none|right|left|arrive,"-73.960016,40.782086|-73.969825,40.768646|-73.978728,40.772417|-73.980256,40.770337"
id3743436,11th Avenue,West 42nd Street,1070.2,131.6,5,11th Avenue|West 36th Street|10th Avenue|West 42nd Street|West 42nd Street,8.4|276.9|476.8|308|0,8.5|25.5|67.5|30.1|0,depart|turn|turn|turn|arrive,right|left|left|right|arrive,"-74.001029,40.757151|-74.001079,40.757086|-73.998209,40.755873|-73.995473,40.759626|-73.992277,40.758281"
id2428333,Central Park West,West 112th Street,2025.8,164.7,5,Central Park West|West 96th Street|Broadway|West 112th Street|West 112th Street,28.9|672.1|1320.5|4.3|0,9.2|51.8|103.1|0.6|0,depart|turn|turn|turn|arrive,none|left|right|right|arrive,"-73.964874,40.791447|-73.964707,40.791674|-73.971682,40.794611|-73.965675,40.80541|-73.96563,40.805391"
id3819222,West 29th Street,East 12th Street,2816.0,379.6,8,West 29th Street|8th Avenue|West 30th Street|Broadway|West 26th Street|5th Avenue|East 12th Street|East 12th Street,253.6|79|656.8|338.1|78.8|1115.2|294.4|0,32.4|10.9|80|48.4|12.9|160.1|34.9|0,depart|turn|turn|turn|turn|turn|turn|arrive,right|right|right|right|left|right|left|arrive,"-73.993119,40.747943|-73.995749,40.749052|-73.995296,40.749674|-73.98848,40.746809|-73.989011,40.743796|-73.988194,40.743451|-73.994585,40.734672|-73.99153,40.733389"
id3119653,3rd Avenue,East 19th Street,4398.5,476.2,5,3rd Avenue|East 66th Street|Park Avenue|East 19th Street|East 19th Street,58.2|321.1|3832|187.1|0,10.6|32.3|410.4|22.9|0,depart|turn|turn|turn|arrive,none|left|left|right|arrive,"-73.963723,40.765474|-73.963388,40.765932|-73.966716,40.767339|-73.988201,40.737751|-73.990141,40.738569"
id1873010,Amsterdam Avenue,10th Avenue,4553.5,433.6,7,Amsterdam Avenue|West 72nd Street|Columbus Avenue|9th Avenue|West 25th Street|10th Avenue|10th Avenue,64.7|273.8|1038.3|2727.8|270.6|178.4|0,7.7|22.1|83.6|262|34.3|23.9|0,depart|turn|turn|new name|turn|turn|arrive,none|right|right|straight|right|right|arrive,"-73.982022,40.778083|-73.981648,40.778591|-73.978801,40.777403|-73.984777,40.769241|-74.000438,40.74778|-74.003236,40.748974|-74.00221,40.750377"
id2604265,Broadway,West 94th Street,1232.3,109.7,4,Broadway|Broadway|West 94th Street|West 94th Street,41.5|1144.4|46.5|0,4.3|96.7|8.7|0,depart|fork|turn|arrive,left|slight left|left|arrive,"-73.967605,40.803125|-73.96781,40.802787|-73.972849,40.793395|-73.972366,40.793193"
id2103610,Park Avenue,East 32nd Street,1068.9,131.0,5,Park Avenue|East 37th Street|5th Avenue|East 32nd Street|East 32nd Street,279.9|301.4|403.1|84.4|0,35.7|29.1|56.8|9.4|0,depart|turn|turn|turn|arrive,right|right|left|left|arrive,"-73.978467,40.751239|-73.980051,40.749028|-73.98318,40.750341|-73.985492,40.747168|-73.984617,40.746799"
id0222097,York Avenue,1st Avenue,1063.7,92.6,4,York Avenue|East 86th Street|1st Avenue|1st Avenue,228.4|217.3|618|0,26.2|18.2|48.2|0,depart|turn|turn|arrive,none|left|right|arrive,"-73.948436,40.774133|-73.947122,40.775929|-73.94937,40.776888|-73.945816,40.781749"
id1324189,3rd Avenue,Grove Street,3479.2,483.8,11,3rd Avenue|East 31st Street|5th Avenue|West 9th Street|Christopher Street|Grove Street|7th Avenue South|Barrow Street|Bedford Street|Grove Street|Grove Street,104.3|621.9|1736.4|299|187.8|170.2|113.9|137.1|74.4|34.2|0,21|85|242.4|33.4|25|23.6|14.9|21.2|12.6|4.7|0,depart|turn|turn|turn|new name|fork|turn|turn|turn|turn|arrive,none|left|left|right|straight|slight left|left|right|right|right|arrive,"-73.980101,40.743004|-73.979497,40.743822|-73.985954,40.746529|-73.995904,40.732859|-73.999014,40.734147|-74.001205,40.733843|-74.00305,40.733221|-74.003601,40.732286|-74.005107,40.731836|-74.005463,40.732448|-74.005088,40.732566"
id1283857,Greenwich Avenue,Crosby Street,2415.5,330.4,7,Greenwich Avenue|7th Avenue South|Varick Street|Varick Street|Grand Street|Crosby Street|Crosby Street,70.8|861.2|339.4|372.7|622.4|148.9|0,10|116.5|46.1|52.1|87.1|18.6|0,depart|turn|new name|fork|turn|turn|arrive,left|right|straight|slight right|left|left|arrive,"-74.001447,40.737142|-74.001095,40.736564|-74.005168,40.729464|-74.005658,40.726435|-74.006215,40.723132|-73.999868,40.720432|-73.998914,40.721559"
id2707349,Downing Street,Washington Square South,965.2,144.4,7,Downing Street|Varick Street|King Street|West Houston Street|Sullivan Street|Washington Square South|Washington Square South,6.3|109.1|193|200|404.7|52.1|0,2.3|21.5|27.5|33.9|53.4|5.8|0,depart|turn|turn|turn|turn|end of road|arrive,left|left|left|left|left|right|arrive,"-74.005202,40.728874|-74.005272,40.728853|-74.005427,40.727879|-74.003155,40.727664|-74.001448,40.727613|-73.998842,40.730669|-73.998325,40.730413"
id2036528,Broadway,West 86th Street,2152.7,180.4,4,Broadway|Amsterdam Avenue|West 86th Street|West 86th Street,635.9|1198.5|318.4|0,47.3|101.7|31.4|0,depart|turn|turn|arrive,none|slight right|left|arrive,"-73.982075,40.772545|-73.981898,40.778256|-73.97501,40.787685|-73.978314,40.789076"
id2829735,Union Street,15th Street,3671.1,347.7,6,Union Street|3rd Avenue|9th Street|7th Avenue|15th Street|15th Street,1175.2|900.1|944.9|474.5|176.5|0,108|66.4|91.3|56.6|25.4|0,depart|turn|turn|turn|turn|arrive,none|right|left|right|right|arrive,"-73.997938,40.682975|-73.985429,40.678344|-73.991023,40.671458|-73.981582,40.666888|-73.984591,40.663284|-73.986355,40.664137"
id3137976,West 34th Street,Tudor City Place,2119.6,233.7,7,West 34th Street|6th Avenue|West 36th Street|3rd Avenue|East 41st Street|Tudor City Place|Tudor City Place,219.5|164.5|933.9|392.6|384.3|24.7|0,32|24.6|78.4|33.8|61.4|3.5|0,depart|turn|turn|turn|turn|turn|arrive,right|left|right|left|right|right|arrive,"-73.99004,40.750754|-73.987765,40.749792|-73.986824,40.751088|-73.977146,40.746996|-73.974899,40.750088|-73.970915,40.748406|-73.971053,40.74821"
id3575227,Bowery,West 33rd Street,4090.4,569.0,10,Bowery|Bowery|Cooper Square|Cooper Square|Cooper Square|4th Avenue|East 14th Street|6th Avenue|West 33rd Street|West 33rd Street,42.1|719.4|180.7|25.2|187.3|513.8|668.4|1493.9|259.7|0,12|106|29.7|3.4|22.8|70.5|85|210.6|29|0,depart|continue|new name|continue|continue|new name|turn|turn|turn|arrive,right|uturn|straight|sharp left|right|straight|left|right|left|arrive,"-73.993714,40.721336|-73.993861,40.720974|-73.991472,40.727059|-73.99062,40.728532|-73.990849,40.728386|-73.990759,40.729911|-73.989898,40.734456|-73.99684,40.737361|-73.988265,40.749116|-73.990962,40.750245"
id1689492,West 29th Street,West 53rd Street,2747.9,296.5,6,West 29th Street|6th Avenue|West 54th Street|5th Avenue|West 53rd Street|West 53rd Street,213|1999.3|311|79.2|145.4|0,29.8|223.6|24.4|9.2|9.5|0,depart|turn|turn|turn|turn|arrive,right|right|right|right|right|arrive,"-73.987859,40.745727|-73.990067,40.746659|-73.978601,40.762396|-73.975373,40.76104|-73.975831,40.760418|-73.977341,40.761051"
id0030674,7th Avenue,6th Avenue,2022.5,232.3,4,7th Avenue|West 32nd Street|6th Avenue|6th Avenue,9.7|275.3|1737.6|0,8.6|38.3|185.4|0,depart|turn|turn|arrive,right|left|left|arrive,"-73.991507,40.749782|-73.991563,40.749706|-73.988708,40.748504|-73.978754,40.762185"
id3187586,9th Avenue,East 39th Street,2930.7,255.8,5,9th Avenue|West 46th Street|2nd Avenue|East 39th Street|East 39th Street,189.8|1969.3|566.5|205|0,22|155.2|47.2|31.4|0,depart|turn|turn|turn|arrive,none|left|right|right|arrive,"-73.989679,40.76248|-73.990767,40.760986|-73.970341,40.752379|-73.973591,40.74792|-73.975716,40.748818"
id1157809,8th Avenue,3rd Avenue,2314.0,207.5,4,8th Avenue|West 46th Street|3rd Avenue|3rd Avenue,300.2|1481.9|531.9|0,43.7|122.4|41.4|0,depart|turn|turn|arrive,right|right|left|arrive,"-73.989651,40.757424|-73.987929,40.759787|-73.972559,40.753309|-73.969514,40.757498"
id1173341,West 9th Street,East 50th Street,4152.6,496.8,4,West 9th Street|6th Avenue|West 50th Street|East 50th Street,309.6|3274.5|568.5|0,42.6|412.9|41.3|0,depart|turn|turn|arrive,none|right|right|arrive,"-73.995947,40.732877|-73.999188,40.734134|-73.980418,40.759911|-73.974532,40.757411"
id1388712,Prince Street,Columbus Circle,6423.8,715.2,13,Prince Street|Mulberry Street|Jersey Street|Lafayette Street|4th Avenue|Union Square East|Park Avenue South|Park Avenue Tunnel|East 57th Street|6th Avenue|Central Park South|Columbus Circle|Columbus Circle,89|83.9|58|870.7|388.6|251.9|1253.4|1996.1|631.6|170.9|513.5|116.3|0,15.3|12.4|7.8|113.7|53.5|34.2|170.4|184.9|45.1|20.5|38.2|19.2|0,depart|turn|turn|turn|new name|new name|new name|fork|turn|turn|turn|rotary|arrive,left|right|left|right|straight|straight|straight|slight left|left|right|left|slight right|arrive,"-73.994782,40.722984|-73.995708,40.723368|-73.995351,40.724072|-73.995882,40.724403|-73.99041,40.731002|-73.989898,40.734456|-73.988932,40.736522|-73.981781,40.746402|-73.970638,40.761572|-73.977196,40.764324|-73.976221,40.765671|-73.981407,40.768031|-73.982349,40.768174"
id3682981,Frederick Douglass Boulevard,Columbus Avenue,4530.9,361.1,5,Frederick Douglass Boulevard|West 110th Street|Cathedral Parkway|Columbus Avenue|Columbus Avenue,742.8|158.5|139.1|3490.5|0,56.3|17.4|18.1|269.3|0,depart|rotary|new name|turn|arrive,right|right|straight|left|arrive,"-73.953744,40.806646|-73.958023,40.800806|-73.959636,40.801152|-73.961057,40.80179|-73.981055,40.774312"
id1479303,West 23rd Street,West 11th Street,1337.5,183.7,4,West 23rd Street|5th Avenue|West 11th Street|West 11th Street,341.7|954|41.9|0,46.2|132.9|4.6|0,depart|turn|turn|arrive,left|right|right|arrive,"-73.99314,40.743042|-73.989596,40.74155|-73.99505,40.734034|-73.995484,40.734217"
id3100341,3rd Avenue,East 91st Street,2197.4,201.1,5,3rd Avenue|East 86th Street|Park Avenue|East 91st Street|East 91st Street,1388.6|296.9|403.6|108.3|0,116.2|25.5|41.8|17.6|0,depart|turn|turn|turn|arrive,left|left|right|left|arrive,"-73.961949,40.767904|-73.953979,40.778832|-73.957059,40.78013|-73.954739,40.783305|-73.955863,40.783778"
id0308573,Central Park West,Grand Army Plaza,1566.1,134.6,6,Central Park West|65th Street Transverse|5th Avenue|Doris C. Freedman Place|Grand Army Plaza|Grand Army Plaza,109.6|885.6|397|129.9|43.9|0,17.2|61.8|38.4|10.9|6.3|0,depart|turn|turn|turn|continue|arrive,none|left|right|right|straight|arrive,"-73.978563,40.772644|-73.979193,40.771782|-73.970281,40.768025|-73.972553,40.764898|-73.973625,40.764577|-73.973884,40.764234"
id1001113,11th Avenue,10th Avenue,319.5,37.8,4,11th Avenue|West 36th Street|10th Avenue|10th Avenue,30.4|276.9|12.2|0,11|25.5|1.3|0,depart|turn|turn|arrive,right|left|left|arrive,"-74.000899,40.757323|-74.001079,40.757086|-73.998209,40.755873|-73.998139,40.755969"
id1411381,Church Street,Carroll Street,6321.2,570.1,10,Church Street|Lispenard Street|Broadway|Walker Street|Canal Street|Manhattan Bridge|Flatbush Avenue|7th Avenue|Carroll Street|Carroll Street,58.8|182.7|68.1|374.7|232.7|2311.3|2377.1|600.9|115|0,10.6|22.4|15.2|48|32.6|179.3|170.2|75.3|16.5|0,depart|turn|turn|turn|turn|turn|new name|turn|turn|arrive,none|right|right|left|straight|slight right|straight|right|left|arrive,"-74.004283,40.71959|-74.003915,40.720039|-74.002091,40.719153|-74.002529,40.718639|-73.998586,40.717119|-73.996079,40.716244|-73.985191,40.69722|-73.973056,40.677999|-73.976321,40.673197|-73.975116,40.672714"
id0866595,Lexington Avenue,West 47th Street,1859.2,173.8,5,Lexington Avenue|East 57th Street|5th Avenue|West 47th Street|West 47th Street,396.6|466.2|801.9|194.5|0,38.3|39.3|74.5|21.7|0,depart|turn|turn|turn|arrive,none|right|left|right|arrive,"-73.966854,40.764049|-73.969132,40.760929|-73.973968,40.762967|-73.978566,40.756654|-73.980583,40.757504"
id0928020,East 52nd Street,Lexington Avenue,2161.3,236.0,5,East 52nd Street|3rd Avenue|East 53rd Street|Lexington Avenue|Lexington Avenue,94.2|79.6|156.1|1831.4|0,20.9|11.7|17.6|185.8|0,depart|turn|turn|turn|arrive,right|left|left|left|arrive,"-73.970807,40.757476|-73.969828,40.757067|-73.969372,40.757694|-73.970992,40.758375|-73.981501,40.743962"
id1114415,Broadway,Broadway,1764.0,113.6,2,Broadway|Broadway,1764|0,113.6|0,depart|arrive,none|arrive,"-73.967451,40.802979|-73.957352,40.816874"
id2185610,10th Avenue,West 33rd Street,2327.2,259.4,9,10th Avenue|West 42nd Street|9th Avenue|West 36th Street|7th Avenue|West 32nd Street|6th Avenue|West 33rd Street|West 33rd Street,47.3|273.9|476.9|545|327.9|275.3|77.6|303.4|0,9.4|28.3|43.3|41.7|48.2|38.3|16.2|34|0,depart|turn|turn|turn|turn|turn|turn|turn|arrive,none|right|right|left|right|left|left|left|arrive,"-73.995744,40.759254|-73.995473,40.759626|-73.992631,40.75843|-73.995343,40.754667|-73.989688,40.752289|-73.991563,40.749706|-73.988708,40.748504|-73.988265,40.749116|-73.991415,40.750437"
id3168711,Park Avenue,East End Avenue,3490.6,305.4,6,Park Avenue|East 57th Street|1st Avenue|East 79th Street|East End Avenue|East End Avenue,292.5|744.3|1783.6|443.4|226.8|0,29.3|56.5|144.8|38.2|36.6|0,depart|turn|turn|turn|turn|arrive,none|right|left|right|left|arrive,"-73.972321,40.759272|-73.970638,40.761572|-73.962922,40.758313|-73.952677,40.772346|-73.948072,40.770417|-73.946765,40.7722"
id2953493,2nd Avenue,East 29th Street,813.5,105.1,3,2nd Avenue|East 29th Street|East 29th Street,12.4|801.1|0,5.4|99.7|0,depart|turn|arrive,right|right|arrive,"-73.97812,40.74175|-73.978192,40.741653|-73.9865,40.745154"
id1630131,8th Avenue,West 57th Street,2545.9,260.2,5,8th Avenue|West 36th Street|6th Avenue|West 57th Street|West 57th Street,296.2|549|1680.9|19.9|0,43.3|47.5|168.4|1|0,depart|turn|turn|turn|arrive,right|right|left|right|arrive,"-73.994224,40.751147|-73.992525,40.753478|-73.986824,40.751088|-73.977196,40.764324|-73.97699,40.764237"
id0218901,Park Avenue,West 57th Street,3504.6,313.8,4,Park Avenue|Park Avenue|East 57th Street|West 57th Street,395.2|1485.7|1623.7|0,54.2|128.6|131|0,depart|fork|turn|arrive,none|slight left|left|arrive,"-73.981077,40.747281|-73.978811,40.750392|-73.970638,40.761572|-73.987485,40.768663"
id1732392,Washington Street,Broadway,3132.1,356.2,9,Washington Street|Gansevoort Street|10th Avenue|West Street|Canal Street|Varick Street|Franklin Street|Broadway|Broadway,93.2|133.1|109.2|1484.8|528.2|386.6|343.1|54|0,11|19.4|16.5|139.7|65.3|51.7|46.6|6|0,depart|turn|turn|merge|turn|turn|turn|turn|arrive,left|right|left|slight right|left|right|left|right|arrive,"-74.007966,40.740215|-74.008051,40.73938|-74.009624,40.739354|-74.010119,40.738517|-74.011285,40.72521|-74.006309,40.72256|-74.006935,40.719119|-74.003533,40.717449|-74.003881,40.717041"
id0708265,West 23rd Street,East 73rd Street,4940.3,502.1,7,West 23rd Street|Madison Avenue|East 36th Street|3rd Avenue|3rd Avenue|East 73rd Street|East 73rd Street,239.2|1037.9|470.3|1518.2|1457.4|217.3|0,38.1|144.5|44.1|122|120.1|33.3|0,depart|turn|turn|turn|fork|turn|arrive,left|left|right|left|slight right|left|arrive,"-73.990472,40.741919|-73.987984,40.740884|-73.982024,40.74905|-73.977146,40.746996|-73.968457,40.758954|-73.960112,40.770422|-73.962364,40.771375"
id3946654,3rd Avenue,West 33rd Street,1928.2,194.2,5,3rd Avenue|East 45th Street|5th Avenue|West 33rd Street|West 33rd Street,136.6|623.6|969.7|198.4|0,16.9|54.2|100.9|22.2|0,depart|turn|turn|turn|arrive,left|left|left|right|arrive,"-73.973796,40.751606|-73.973014,40.752682|-73.979483,40.755405|-73.985046,40.747773|-73.987101,40.748643"
id3454764,Beach Street,West 54th Street,7654.2,706.3,8,Beach Street|Greenwich Street|North Moore Street|West Street|11th Avenue|12th Avenue|West 54th Street|West 54th Street,75|72.8|163.4|2478.8|607|2706.1|1551|0,15.7|12.2|22.5|232|60.5|249.7|113.7|0,depart|turn|turn|turn|new name|new name|turn|arrive,none|left|right|right|straight|straight|right|arrive,"-74.009125,40.72068|-74.010007,40.720766|-74.010121,40.720117|-74.012043,40.72031|-74.008688,40.742352|-74.007696,40.747757|-73.994854,40.769253|-73.97877,40.762467"
id3093046,Madison Avenue,East 64th Street,3481.4,335.7,6,Madison Avenue|East 36th Street|3rd Avenue|3rd Avenue|East 64th Street|East 64th Street,540.8|470.3|1518.2|727.9|224.1|0,76.9|44.1|122|58.5|34.2|0,depart|turn|turn|fork|turn|arrive,left|right|left|slight right|right|arrive,"-73.985123,40.744792|-73.982024,40.74905|-73.977146,40.746996|-73.968457,40.758954|-73.9643,40.764682|-73.961976,40.763702"
